"REF_DATE","GEO","DGUID","Value","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008","Manitoba","2016A000246","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466533","7.2.185","2899.2","","","","1"
"2009","Manitoba","2016A000246","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466533","7.2.185","2824.6","","","","1"
"2010","Manitoba","2016A000246","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466533","7.2.185","2944.3","","","","1"
"2011","Manitoba","2016A000246","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466533","7.2.185","3061.0","","","","1"
"2012","Manitoba","2016A000246","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466533","7.2.185","3118.3","","","","1"
"2013","Manitoba","2016A000246","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466533","7.2.185","3155.8","","","","1"
"2014","Manitoba","2016A000246","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466533","7.2.185","3368.9","","","","1"
"2015","Manitoba","2016A000246","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466533","7.2.185","3617.1","","","","1"
"2016","Manitoba","2016A000246","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466533","7.2.185","3745.9","","","","1"
"2017","Manitoba","2016A000246","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466533","7.2.185","3976.3","","","","1"
"2018","Manitoba","2016A000246","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466533","7.2.185","4146.8","","","","1"
"2019","Manitoba","2016A000246","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466533","7.2.185","4319.1","","","","1"
"2020","Manitoba","2016A000246","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466533","7.2.185","3579.0","","","","1"
"2021","Manitoba","2016A000246","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466533","7.2.185","3654.4","","","","1"
"2022","Manitoba","2016A000246","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466533","7.2.185","3861.6","","","","1"
"1997","Saskatchewan","2016A000247","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466838","8.2.185","2250.7","","","","1"
"1998","Saskatchewan","2016A000247","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466838","8.2.185","2324.8","","","","1"
"1999","Saskatchewan","2016A000247","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466838","8.2.185","2336.7","","","","1"
"2000","Saskatchewan","2016A000247","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466838","8.2.185","2545.1","","","","1"
"2001","Saskatchewan","2016A000247","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466838","8.2.185","2706.4","","","","1"
"2002","Saskatchewan","2016A000247","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466838","8.2.185","2728.8","","","","1"
"2003","Saskatchewan","2016A000247","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466838","8.2.185","2818.9","","","","1"
"2004","Saskatchewan","2016A000247","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466838","8.2.185","2906.2","","","","1"
"2005","Saskatchewan","2016A000247","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466838","8.2.185","2986.3","","","","1"
"2006","Saskatchewan","2016A000247","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466838","8.2.185","2984.6","","","","1"
"2007","Saskatchewan","2016A000247","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466838","8.2.185","3010.3","","","","1"
"2008","Saskatchewan","2016A000247","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466838","8.2.185","2889.0","","","","1"
"2009","Saskatchewan","2016A000247","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466838","8.2.185","2887.2","","","","1"
"2010","Saskatchewan","2016A000247","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466838","8.2.185","2908.2","","","","1"
"2011","Saskatchewan","2016A000247","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466838","8.2.185","3080.9","","","","1"
"2012","Saskatchewan","2016A000247","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466838","8.2.185","3075.9","","","","1"
"2013","Saskatchewan","2016A000247","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466838","8.2.185","3052.6","","","","1"
"2014","Saskatchewan","2016A000247","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466838","8.2.185","3216.2","","","","1"
"2015","Saskatchewan","2016A000247","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466838","8.2.185","3297.3","","","","1"
"2016","Saskatchewan","2016A000247","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466838","8.2.185","3302.0","","","","1"
"2017","Saskatchewan","2016A000247","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466838","8.2.185","3617.8","","","","1"
"2018","Saskatchewan","2016A000247","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466838","8.2.185","3603.5","","","","1"
"2019","Saskatchewan","2016A000247","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466838","8.2.185","3615.7","","","","1"
"2020","Saskatchewan","2016A000247","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466838","8.2.185","3213.3","","","","1"
"2021","Saskatchewan","2016A000247","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466838","8.2.185","3179.5","","","","1"
"2022","Saskatchewan","2016A000247","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62466838","8.2.185","3271.5","","","","1"
"1997","Alberta","2016A000248","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467143","9.2.185","8447.7","","","","1"
"1998","Alberta","2016A000248","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467143","9.2.185","8807.9","","","","1"
"1999","Alberta","2016A000248","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467143","9.2.185","9029.7","","","","1"
"2000","Alberta","2016A000248","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467143","9.2.185","9669.5","","","","1"
"2001","Alberta","2016A000248","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467143","9.2.185","9962.0","","","","1"
"2002","Alberta","2016A000248","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467143","9.2.185","10172.8","","","","1"
"2003","Alberta","2016A000248","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467143","9.2.185","10513.7","","","","1"
"2004","Alberta","2016A000248","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467143","9.2.185","10923.1","","","","1"
"2005","Alberta","2016A000248","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467143","9.2.185","11920.7","","","","1"
"2006","Alberta","2016A000248","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467143","9.2.185","12919.8","","","","1"
"2007","Alberta","2016A000248","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467143","9.2.185","13113.1","","","","1"
"2008","Alberta","2016A000248","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467143","9.2.185","12504.7","","","","1"
"2009","Alberta","2016A000248","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467143","9.2.185","12226.4","","","","1"
"2010","Alberta","2016A000248","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467143","9.2.185","12724.0","","","","1"
"2011","Alberta","2016A000248","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467143","9.2.185","13565.0","","","","1"
"2012","Alberta","2016A000248","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467143","9.2.185","14131.6","","","","1"
"2013","Alberta","2016A000248","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467143","9.2.185","14215.9","","","","1"
"2014","Alberta","2016A000248","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467143","9.2.185","15317.5","","","","1"
"2015","Alberta","2016A000248","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467143","9.2.185","15255.6","","","","1"
"2016","Alberta","2016A000248","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467143","9.2.185","15303.1","","","","1"
"2017","Alberta","2016A000248","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467143","9.2.185","16304.2","","","","1"
"2018","Alberta","2016A000248","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467143","9.2.185","16720.0","","","","1"
"2019","Alberta","2016A000248","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467143","9.2.185","17611.1","","","","1"
"2020","Alberta","2016A000248","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467143","9.2.185","14476.3","","","","1"
"2021","Alberta","2016A000248","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467143","9.2.185","14976.6","","","","1"
"2022","Alberta","2016A000248","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467143","9.2.185","16176.1","","","","1"
"1997","British Columbia","2016A000259","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467448","10.2.185","8956.2","","","","1"
"1998","British Columbia","2016A000259","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467448","10.2.185","9012.0","","","","1"
"1999","British Columbia","2016A000259","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467448","10.2.185","9293.8","","","","1"
"2000","British Columbia","2016A000259","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467448","10.2.185","9908.6","","","","1"
"2001","British Columbia","2016A000259","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467448","10.2.185","9884.5","","","","1"
"2002","British Columbia","2016A000259","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467448","10.2.185","10025.6","","","","1"
"2003","British Columbia","2016A000259","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467448","10.2.185","10069.8","","","","1"
"2004","British Columbia","2016A000259","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467448","10.2.185","10393.3","","","","1"
"2005","British Columbia","2016A000259","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467448","10.2.185","11268.4","","","","1"
"2006","British Columbia","2016A000259","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467448","10.2.185","11378.2","","","","1"
"2007","British Columbia","2016A000259","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467448","10.2.185","11440.6","","","","1"
"2008","British Columbia","2016A000259","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467448","10.2.185","11202.9","","","","1"
"2009","British Columbia","2016A000259","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467448","10.2.185","11201.4","","","","1"
"2010","British Columbia","2016A000259","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467448","10.2.185","11461.2","","","","1"
"2011","British Columbia","2016A000259","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467448","10.2.185","11809.1","","","","1"
"2012","British Columbia","2016A000259","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467448","10.2.185","12066.4","","","","1"
"2013","British Columbia","2016A000259","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467448","10.2.185","12670.9","","","","1"
"2014","British Columbia","2016A000259","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467448","10.2.185","13351.9","","","","1"
"2015","British Columbia","2016A000259","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467448","10.2.185","13868.6","","","","1"
"2016","British Columbia","2016A000259","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467448","10.2.185","14113.9","","","","1"
"2017","British Columbia","2016A000259","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467448","10.2.185","15589.2","","","","1"
"2018","British Columbia","2016A000259","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467448","10.2.185","15906.8","","","","1"
"2019","British Columbia","2016A000259","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467448","10.2.185","16049.5","","","","1"
"2020","British Columbia","2016A000259","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467448","10.2.185","11820.8","","","","1"
"2021","British Columbia","2016A000259","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467448","10.2.185","12331.7","","","","1"
"2022","British Columbia","2016A000259","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467448","10.2.185","13881.7","","","","1"
"1997","Yukon","2016A000260","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467753","11.2.185","64.7","","","","1"
"1998","Yukon","2016A000260","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467753","11.2.185","59.4","","","","1"
"1999","Yukon","2016A000260","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467753","11.2.185","53.0","","","","1"
"2000","Yukon","2016A000260","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467753","11.2.185","57.1","","","","1"
"2001","Yukon","2016A000260","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467753","11.2.185","55.1","","","","1"
"2002","Yukon","2016A000260","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467753","11.2.185","54.4","","","","1"
"2003","Yukon","2016A000260","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467753","11.2.185","52.5","","","","1"
"2004","Yukon","2016A000260","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467753","11.2.185","57.0","","","","1"
"2005","Yukon","2016A000260","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467753","11.2.185","66.9","","","","1"
"2006","Yukon","2016A000260","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467753","11.2.185","67.4","","","","1"
"2007","Yukon","2016A000260","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467753","11.2.185","67.9","","","","1"
"2008","Yukon","2016A000260","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467753","11.2.185","83.4","","","","1"
"2009","Yukon","2016A000260","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467753","11.2.185","73.7","","","","1"
"2010","Yukon","2016A000260","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467753","11.2.185","72.9","","","","1"
"2011","Yukon","2016A000260","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467753","11.2.185","82.3","","","","1"
"2012","Yukon","2016A000260","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467753","11.2.185","85.0","","","","1"
"2013","Yukon","2016A000260","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467753","11.2.185","78.9","","","","1"
"2014","Yukon","2016A000260","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467753","11.2.185","80.9","","","","1"
"2015","Yukon","2016A000260","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467753","11.2.185","79.6","","","","1"
"2016","Yukon","2016A000260","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467753","11.2.185","87.7","","","","1"
"2017","Yukon","2016A000260","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467753","11.2.185","89.7","","","","1"
"2018","Yukon","2016A000260","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467753","11.2.185","88.4","","","","1"
"2019","Yukon","2016A000260","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467753","11.2.185","91.0","","","","1"
"2020","Yukon","2016A000260","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467753","11.2.185","59.4","","","","1"
"2021","Yukon","2016A000260","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467753","11.2.185","61.7","","","","1"
"2022","Yukon","2016A000260","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62467753","11.2.185","75.3","","","","1"
"1997","Northwest Territories","2016A000261","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468058","12.2.185","224.3","","","","1"
"1998","Northwest Territories","2016A000261","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468058","12.2.185","226.9","","","","1"
"1999","Northwest Territories","2016A000261","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468058","12.2.185","155.1","","","","1"
"2000","Northwest Territories","2016A000261","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468058","12.2.185","171.8","","","","1"
"2001","Northwest Territories","2016A000261","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468058","12.2.185","185.5","","","","1"
"2002","Northwest Territories","2016A000261","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468058","12.2.185","188.5","","","","1"
"2003","Northwest Territories","2016A000261","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468058","12.2.185","207.7","","","","1"
"2004","Northwest Territories","2016A000261","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468058","12.2.185","243.7","","","","1"
"2005","Northwest Territories","2016A000261","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468058","12.2.185","297.6","","","","1"
"2006","Northwest Territories","2016A000261","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468058","12.2.185","274.3","","","","1"
"2007","Northwest Territories","2016A000261","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468058","12.2.185","272.0","","","","1"
"2008","Northwest Territories","2016A000261","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468058","12.2.185","269.2","","","","1"
"2009","Northwest Territories","2016A000261","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468058","12.2.185","249.9","","","","1"
"2010","Northwest Territories","2016A000261","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468058","12.2.185","265.1","","","","1"
"2011","Northwest Territories","2016A000261","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468058","12.2.185","275.0","","","","1"
"2012","Northwest Territories","2016A000261","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468058","12.2.185","286.7","","","","1"
"2013","Northwest Territories","2016A000261","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468058","12.2.185","290.2","","","","1"
"2014","Northwest Territories","2016A000261","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468058","12.2.185","308.6","","","","1"
"2015","Northwest Territories","2016A000261","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468058","12.2.185","292.4","","","","1"
"2016","Northwest Territories","2016A000261","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468058","12.2.185","289.3","","","","1"
"2017","Northwest Territories","2016A000261","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468058","12.2.185","248.3","","","","1"
"2018","Northwest Territories","2016A000261","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468058","12.2.185","253.9","","","","1"
"2019","Northwest Territories","2016A000261","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468058","12.2.185","270.8","","","","1"
"2020","Northwest Territories","2016A000261","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468058","12.2.185","162.8","","","","1"
"2021","Northwest Territories","2016A000261","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468058","12.2.185","161.3","","","","1"
"2022","Northwest Territories","2016A000261","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468058","12.2.185","235.6","","","","1"
"1997","Nunavut","2016A000262","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468363","13.2.185","","..","","","1"
"1998","Nunavut","2016A000262","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468363","13.2.185","","..","","","1"
"1999","Nunavut","2016A000262","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468363","13.2.185","56.4","","","","1"
"2000","Nunavut","2016A000262","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468363","13.2.185","57.0","","","","1"
"2001","Nunavut","2016A000262","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468363","13.2.185","51.3","","","","1"
"2002","Nunavut","2016A000262","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468363","13.2.185","44.5","","","","1"
"2003","Nunavut","2016A000262","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468363","13.2.185","48.3","","","","1"
"2004","Nunavut","2016A000262","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468363","13.2.185","46.9","","","","1"
"2005","Nunavut","2016A000262","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468363","13.2.185","41.8","","","","1"
"2006","Nunavut","2016A000262","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468363","13.2.185","44.9","","","","1"
"2007","Nunavut","2016A000262","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468363","13.2.185","47.9","","","","1"
"2008","Nunavut","2016A000262","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468363","13.2.185","52.8","","","","1"
"2009","Nunavut","2016A000262","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468363","13.2.185","48.3","","","","1"
"2010","Nunavut","2016A000262","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468363","13.2.185","56.5","","","","1"
"2011","Nunavut","2016A000262","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468363","13.2.185","60.8","","","","1"
"2012","Nunavut","2016A000262","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468363","13.2.185","59.5","","","","1"
"2013","Nunavut","2016A000262","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468363","13.2.185","59.4","","","","1"
"2014","Nunavut","2016A000262","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468363","13.2.185","63.6","","","","1"
"2015","Nunavut","2016A000262","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468363","13.2.185","64.6","","","","1"
"2016","Nunavut","2016A000262","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468363","13.2.185","69.1","","","","1"
"2017","Nunavut","2016A000262","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468363","13.2.185","69.5","","","","1"
"2018","Nunavut","2016A000262","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468363","13.2.185","75.2","","","","1"
"2019","Nunavut","2016A000262","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468363","13.2.185","78.9","","","","1"
"2020","Nunavut","2016A000262","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468363","13.2.185","58.2","","","","1"
"2021","Nunavut","2016A000262","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468363","13.2.185","58.3","","","","1"
"2022","Nunavut","2016A000262","Chained (2017) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62468363","13.2.185","72.4","","","","1"


